Vardas     Pavarde    ND1  ND2  ND3  ND4  ND5  Egzaminas
Vardas8057 Pavarde8057 8 2 4 4 4 4
Vardas8058 Pavarde8058 2 9 1 6 4 2
Vardas8059 Pavarde8059 10 4 1 4 7 6
Vardas8060 Pavarde8060 9 6 2 8 7 9
Vardas8061 Pavarde8061 6 4 8 5 5 9
Vardas8062 Pavarde8062 7 5 2 5 3 4
Vardas8063 Pavarde8063 6 4 3 1 10 2
Vardas8064 Pavarde8064 1 8 1 8 2 5
Vardas8065 Pavarde8065 2 4 8 6 3 1
Vardas8066 Pavarde8066 4 1 2 7 1 2
Vardas8067 Pavarde8067 4 4 9 7 6 5
Vardas8068 Pavarde8068 6 3 3 4 3 8
Vardas8069 Pavarde8069 9 7 3 2 6 3
Vardas8070 Pavarde8070 3 3 4 5 6 3
Vardas8071 Pavarde8071 7 9 3 1 4 6
Vardas8072 Pavarde8072 5 2 1 4 5 6
Vardas8073 Pavarde8073 8 7 1 4 7 8
Vardas8074 Pavarde8074 2 1 9 7 6 4
Vardas8075 Pavarde8075 7 5 6 3 4 4
Vardas8076 Pavarde8076 3 8 3 1 2 3
Vardas8077 Pavarde8077 3 7 8 1 6 4
Vardas8078 Pavarde8078 6 3 10 4 5 1
Vardas8079 Pavarde8079 6 9 4 8 2 6
Vardas8080 Pavarde8080 8 7 5 10 8 10
Vardas8081 Pavarde8081 5 2 6 10 10 10
Vardas8082 Pavarde8082 7 9 8 10 3 4
Vardas8083 Pavarde8083 8 9 5 8 6 6
Vardas8084 Pavarde8084 7 4 8 5 9 3
Vardas8085 Pavarde8085 4 3 8 2 7 5
Vardas8086 Pavarde8086 1 4 10 5 1 1
Vardas8087 Pavarde8087 1 4 1 3 1 9
Vardas8088 Pavarde8088 2 10 5 5 7 9
Vardas8089 Pavarde8089 5 2 2 1 2 9
Vardas8090 Pavarde8090 7 4 2 9 6 6
Vardas8091 Pavarde8091 4 6 6 9 5 4
Vardas8092 Pavarde8092 10 9 5 8 7 5
Vardas8093 Pavarde8093 7 5 10 1 10 7
Vardas8094 Pavarde8094 8 6 3 2 8 9
Vardas8095 Pavarde8095 10 1 2 8 10 5
Vardas8096 Pavarde8096 2 1 8 3 4 1
Vardas8097 Pavarde8097 8 4 2 9 6 7
Vardas8098 Pavarde8098 6 6 5 9 7 7
Vardas8099 Pavarde8099 2 5 9 8 4 7
Vardas8100 Pavarde8100 10 1 10 1 6 8
Vardas8101 Pavarde8101 6 7 7 1 4 1
Vardas8102 Pavarde8102 10 8 10 2 8 5
Vardas8103 Pavarde8103 10 6 5 9 4 8
Vardas8104 Pavarde8104 9 4 5 10 9 4
Vardas8105 Pavarde8105 8 7 2 5 6 7
Vardas8106 Pavarde8106 2 1 9 8 7 4
Vardas8107 Pavarde8107 2 6 7 1 1 1
Vardas8108 Pavarde8108 6 8 10 10 9 7
Vardas8109 Pavarde8109 5 1 9 1 7 1
Vardas8110 Pavarde8110 10 3 3 4 4 10
Vardas8111 Pavarde8111 7 4 8 4 10 4
Vardas8112 Pavarde8112 7 1 4 9 7 7
Vardas8113 Pavarde8113 10 2 3 4 9 1
Vardas8114 Pavarde8114 1 5 4 6 10 8
Vardas8115 Pavarde8115 6 3 7 8 8 10
Vardas8116 Pavarde8116 3 3 7 2 1 6
Vardas8117 Pavarde8117 6 3 8 1 6 10
Vardas8118 Pavarde8118 9 4 2 5 4 5
Vardas8119 Pavarde8119 6 1 6 10 4 6
Vardas8120 Pavarde8120 5 10 8 3 1 3
Vardas8121 Pavarde8121 6 3 10 4 8 7
Vardas8122 Pavarde8122 7 4 5 9 7 6
Vardas8123 Pavarde8123 6 4 10 10 8 5
Vardas8124 Pavarde8124 9 2 9 9 5 8
Vardas8125 Pavarde8125 9 7 4 8 3 9
Vardas8126 Pavarde8126 10 4 5 10 8 7
Vardas8127 Pavarde8127 2 2 6 5 8 3
Vardas8128 Pavarde8128 10 7 2 9 1 4
Vardas8129 Pavarde8129 8 3 2 8 7 1
Vardas8130 Pavarde8130 4 6 7 10 5 1
Vardas8131 Pavarde8131 8 5 8 1 5 5
Vardas8132 Pavarde8132 8 9 5 8 10 8
Vardas8133 Pavarde8133 8 2 6 10 7 4
Vardas8134 Pavarde8134 1 2 5 9 6 5
Vardas8135 Pavarde8135 9 8 8 2 3 4
Vardas8136 Pavarde8136 10 6 9 9 7 1
Vardas8137 Pavarde8137 1 3 7 7 7 8
Vardas8138 Pavarde8138 1 7 6 4 2 3
Vardas8139 Pavarde8139 9 1 7 9 3 2
Vardas8140 Pavarde8140 2 5 3 9 4 1
Vardas8141 Pavarde8141 1 6 2 10 4 8
Vardas8142 Pavarde8142 3 1 1 3 1 2
Vardas8143 Pavarde8143 10 7 9 9 7 9
Vardas8144 Pavarde8144 9 5 1 1 7 1
Vardas8145 Pavarde8145 1 10 10 1 6 7
Vardas8146 Pavarde8146 2 9 8 6 7 8
Vardas8147 Pavarde8147 2 2 5 2 1 6
Vardas8148 Pavarde8148 6 2 2 9 10 1
Vardas8149 Pavarde8149 7 7 4 3 9 5
Vardas8150 Pavarde8150 8 9 3 9 10 10
Vardas8151 Pavarde8151 10 3 3 6 6 1
Vardas8152 Pavarde8152 4 7 2 5 3 7
Vardas8153 Pavarde8153 4 1 3 6 6 10
Vardas8154 Pavarde8154 7 9 1 2 3 5
Vardas8155 Pavarde8155 7 7 7 5 4 5
Vardas8156 Pavarde8156 7 6 6 5 6 7
Vardas8157 Pavarde8157 8 7 10 8 2 5
Vardas8158 Pavarde8158 9 10 10 1 5 3
Vardas8159 Pavarde8159 1 8 6 6 3 6
Vardas8160 Pavarde8160 8 8 8 7 8 7
Vardas8161 Pavarde8161 10 8 7 2 8 2
Vardas8162 Pavarde8162 3 6 1 10 7 5
Vardas8163 Pavarde8163 9 2 10 2 2 6
Vardas8164 Pavarde8164 10 3 7 2 7 9
Vardas8165 Pavarde8165 8 4 6 8 4 1
Vardas8166 Pavarde8166 7 1 8 3 10 6
Vardas8167 Pavarde8167 7 6 5 6 2 4
Vardas8168 Pavarde8168 6 2 10 2 8 3
Vardas8169 Pavarde8169 6 2 8 3 8 9
Vardas8170 Pavarde8170 10 10 2 6 2 5
Vardas8171 Pavarde8171 7 6 9 7 8 9
Vardas8172 Pavarde8172 1 10 7 5 9 7
Vardas8173 Pavarde8173 4 7 2 3 6 4
Vardas8174 Pavarde8174 2 5 10 5 5 2
Vardas8175 Pavarde8175 8 10 5 3 2 9
Vardas8176 Pavarde8176 3 1 2 3 9 2
Vardas8177 Pavarde8177 9 6 4 1 9 9
Vardas8178 Pavarde8178 4 5 1 1 3 10
Vardas8179 Pavarde8179 4 2 3 8 2 8
Vardas8180 Pavarde8180 10 2 4 1 10 2
Vardas8181 Pavarde8181 8 8 6 7 1 5
Vardas8182 Pavarde8182 4 10 4 8 9 3
Vardas8183 Pavarde8183 1 6 1 1 6 9
Vardas8184 Pavarde8184 3 6 1 2 6 8
Vardas8185 Pavarde8185 4 1 4 5 9 8
Vardas8186 Pavarde8186 4 1 2 9 6 4
Vardas8187 Pavarde8187 10 9 4 3 2 4
Vardas8188 Pavarde8188 6 4 3 10 5 3
Vardas8189 Pavarde8189 3 3 5 4 5 7
Vardas8190 Pavarde8190 2 4 7 1 8 4
Vardas8191 Pavarde8191 7 7 10 7 7 9
Vardas8192 Pavarde8192 2 1 7 10 8 4
Vardas8193 Pavarde8193 7 7 2 10 10 9
Vardas8194 Pavarde8194 4 9 5 1 1 6
Vardas8195 Pavarde8195 7 5 5 7 5 10
Vardas8196 Pavarde8196 7 3 6 5 3 5
Vardas8197 Pavarde8197 10 8 5 8 1 1
Vardas8198 Pavarde8198 10 7 4 8 3 7
Vardas8199 Pavarde8199 2 2 2 6 9 2
Vardas8200 Pavarde8200 1 2 1 10 10 4
Vardas8201 Pavarde8201 10 3 4 5 6 8
Vardas8202 Pavarde8202 3 8 3 4 6 4
Vardas8203 Pavarde8203 3 10 6 4 7 6
Vardas8204 Pavarde8204 4 2 10 10 7 8
Vardas8205 Pavarde8205 7 3 7 4 7 9
Vardas8206 Pavarde8206 1 5 3 2 2 9
Vardas8207 Pavarde8207 3 2 4 4 8 8
Vardas8208 Pavarde8208 8 1 4 10 2 2
Vardas8209 Pavarde8209 4 10 8 5 2 7
Vardas8210 Pavarde8210 9 3 10 4 7 9
Vardas8211 Pavarde8211 4 1 2 4 6 3
Vardas8212 Pavarde8212 6 5 2 6 2 1
Vardas8213 Pavarde8213 5 2 10 4 4 10
Vardas8214 Pavarde8214 5 6 2 7 5 3
Vardas8215 Pavarde8215 8 4 2 6 1 2
Vardas8216 Pavarde8216 6 5 7 1 4 8
Vardas8217 Pavarde8217 10 9 10 6 1 6
Vardas8218 Pavarde8218 5 1 3 7 2 10
Vardas8219 Pavarde8219 2 8 8 9 10 6
Vardas8220 Pavarde8220 4 3 8 6 10 4
Vardas8221 Pavarde8221 1 10 2 8 7 6
Vardas8222 Pavarde8222 2 6 10 10 4 4
Vardas8223 Pavarde8223 3 6 6 7 4 10
Vardas8224 Pavarde8224 4 10 1 8 6 7
Vardas8225 Pavarde8225 1 9 7 3 9 1
Vardas8226 Pavarde8226 2 10 3 6 7 6
Vardas8227 Pavarde8227 4 10 7 4 3 1
Vardas8228 Pavarde8228 4 10 5 7 3 2
Vardas8229 Pavarde8229 1 1 3 6 10 3
Vardas8230 Pavarde8230 5 3 10 2 3 9
Vardas8231 Pavarde8231 9 7 1 6 9 9
Vardas8232 Pavarde8232 2 8 1 1 3 8
Vardas8233 Pavarde8233 3 5 7 7 10 10
Vardas8234 Pavarde8234 7 9 3 3 1 6
Vardas8235 Pavarde8235 2 5 3 8 7 8
Vardas8236 Pavarde8236 8 3 2 1 7 3
Vardas8237 Pavarde8237 8 2 4 9 1 4
Vardas8238 Pavarde8238 4 5 7 1 9 9
Vardas8239 Pavarde8239 6 6 9 7 2 7
Vardas8240 Pavarde8240 3 4 2 4 1 2
Vardas8241 Pavarde8241 9 3 6 2 7 5
Vardas8242 Pavarde8242 2 4 7 3 5 10
Vardas8243 Pavarde8243 4 5 1 7 8 5
Vardas8244 Pavarde8244 9 9 8 1 2 7
Vardas8245 Pavarde8245 5 4 8 9 6 10
Vardas8246 Pavarde8246 8 1 10 9 7 4
Vardas8247 Pavarde8247 1 1 7 4 9 6
Vardas8248 Pavarde8248 9 1 1 9 2 8
Vardas8249 Pavarde8249 9 3 8 4 9 4
Vardas8250 Pavarde8250 10 3 6 1 10 9
Vardas8251 Pavarde8251 8 9 1 2 9 10
Vardas8252 Pavarde8252 6 8 3 9 1 2
Vardas8253 Pavarde8253 4 6 5 3 3 3
Vardas8254 Pavarde8254 1 1 6 6 9 1
Vardas8255 Pavarde8255 2 7 1 7 3 7
Vardas8256 Pavarde8256 3 3 5 3 10 4
Vardas8257 Pavarde8257 9 9 7 7 8 6
Vardas8258 Pavarde8258 10 9 8 4 10 6
Vardas8259 Pavarde8259 9 6 1 9 1 5
Vardas8260 Pavarde8260 8 5 8 9 6 5
Vardas8261 Pavarde8261 10 6 10 9 2 10
Vardas8262 Pavarde8262 8 6 7 9 1 8
Vardas8263 Pavarde8263 10 5 8 6 2 5
Vardas8264 Pavarde8264 5 2 5 6 9 10
Vardas8265 Pavarde8265 2 2 5 2 9 9
Vardas8266 Pavarde8266 7 9 7 8 8 1
Vardas8267 Pavarde8267 8 5 4 7 10 5
Vardas8268 Pavarde8268 6 4 7 7 8 2
Vardas8269 Pavarde8269 9 9 9 6 3 7
Vardas8270 Pavarde8270 1 1 4 5 5 1
Vardas8271 Pavarde8271 1 10 9 10 5 8
Vardas8272 Pavarde8272 7 1 6 4 7 3
Vardas8273 Pavarde8273 5 9 1 2 8 2
Vardas8274 Pavarde8274 7 4 7 9 3 4
Vardas8275 Pavarde8275 7 1 2 8 7 3
Vardas8276 Pavarde8276 10 7 1 7 7 6
Vardas8277 Pavarde8277 4 6 6 7 5 3
Vardas8278 Pavarde8278 4 3 2 9 6 4
Vardas8279 Pavarde8279 7 10 6 6 1 4
Vardas8280 Pavarde8280 5 9 3 2 9 3
Vardas8281 Pavarde8281 8 9 4 1 1 3
Vardas8282 Pavarde8282 7 7 5 1 2 4
Vardas8283 Pavarde8283 9 8 10 9 7 6
Vardas8284 Pavarde8284 4 8 1 7 3 5
Vardas8285 Pavarde8285 7 4 4 2 1 8
Vardas8286 Pavarde8286 1 1 1 2 2 1
Vardas8287 Pavarde8287 1 7 7 2 10 7
Vardas8288 Pavarde8288 10 6 9 6 3 9
Vardas8289 Pavarde8289 10 1 10 5 6 7
Vardas8290 Pavarde8290 6 9 4 10 4 7
Vardas8291 Pavarde8291 8 3 4 5 2 2
Vardas8292 Pavarde8292 8 5 5 1 3 7
Vardas8293 Pavarde8293 3 8 8 10 10 8
Vardas8294 Pavarde8294 6 7 8 7 1 10
Vardas8295 Pavarde8295 8 7 5 8 1 2
Vardas8296 Pavarde8296 6 3 5 2 6 7
Vardas8297 Pavarde8297 4 5 5 9 3 8
Vardas8298 Pavarde8298 5 6 10 3 5 2
Vardas8299 Pavarde8299 10 10 4 2 10 8
Vardas8300 Pavarde8300 7 5 5 8 4 1
Vardas8301 Pavarde8301 7 5 4 5 6 9
Vardas8302 Pavarde8302 5 2 4 1 1 4
Vardas8303 Pavarde8303 9 4 6 5 9 5
Vardas8304 Pavarde8304 2 1 6 10 3 9
Vardas8305 Pavarde8305 6 8 5 2 8 6
Vardas8306 Pavarde8306 8 2 2 4 10 5
Vardas8307 Pavarde8307 1 3 5 7 2 7
Vardas8308 Pavarde8308 5 7 5 3 6 3
Vardas8309 Pavarde8309 7 3 3 4 7 6
Vardas8310 Pavarde8310 10 1 2 2 10 3
Vardas8311 Pavarde8311 3 9 5 7 3 9
Vardas8312 Pavarde8312 1 8 4 2 6 2
Vardas8313 Pavarde8313 9 4 8 3 5 2
Vardas8314 Pavarde8314 1 3 1 2 10 7
Vardas8315 Pavarde8315 7 3 4 7 8 4
Vardas8316 Pavarde8316 5 8 3 5 2 3
Vardas8317 Pavarde8317 4 4 6 2 8 6
Vardas8318 Pavarde8318 8 10 1 7 9 5
Vardas8319 Pavarde8319 7 7 7 9 7 7
Vardas8320 Pavarde8320 9 5 2 1 7 9
Vardas8321 Pavarde8321 10 7 5 6 10 6
Vardas8322 Pavarde8322 8 4 9 3 7 7
Vardas8323 Pavarde8323 10 1 7 9 3 10
Vardas8324 Pavarde8324 6 4 2 10 6 3
Vardas8325 Pavarde8325 10 1 7 8 2 7
Vardas8326 Pavarde8326 7 8 6 2 8 9
Vardas8327 Pavarde8327 9 7 10 7 9 7
Vardas8328 Pavarde8328 8 8 2 9 5 2
Vardas8329 Pavarde8329 6 2 6 2 5 10
Vardas8330 Pavarde8330 1 2 3 10 5 5
Vardas8331 Pavarde8331 3 7 4 1 4 1
Vardas8332 Pavarde8332 1 8 1 3 6 6
Vardas8333 Pavarde8333 5 8 6 1 2 2
Vardas8334 Pavarde8334 3 3 2 9 1 6
Vardas8335 Pavarde8335 2 5 1 1 4 3
Vardas8336 Pavarde8336 3 10 7 4 8 5
Vardas8337 Pavarde8337 8 8 8 8 3 10
Vardas8338 Pavarde8338 10 4 8 2 6 10
Vardas8339 Pavarde8339 2 7 2 6 1 4
Vardas8340 Pavarde8340 3 6 10 2 8 9
Vardas8341 Pavarde8341 3 2 3 10 7 7
Vardas8342 Pavarde8342 8 3 8 1 2 3
Vardas8343 Pavarde8343 3 3 10 7 2 4
Vardas8344 Pavarde8344 1 9 3 4 10 7
Vardas8345 Pavarde8345 10 3 8 3 2 8
Vardas8346 Pavarde8346 3 1 6 8 6 9
Vardas8347 Pavarde8347 8 10 10 1 9 3
Vardas8348 Pavarde8348 6 5 9 9 4 4
Vardas8349 Pavarde8349 6 4 5 9 6 9
Vardas8350 Pavarde8350 3 9 1 5 6 4
Vardas8351 Pavarde8351 9 5 5 5 5 8
Vardas8352 Pavarde8352 3 1 3 1 6 4
Vardas8353 Pavarde8353 9 10 7 6 3 10
Vardas8354 Pavarde8354 3 2 4 5 4 4
Vardas8355 Pavarde8355 1 1 7 5 10 6
Vardas8356 Pavarde8356 10 3 6 2 4 8
Vardas8357 Pavarde8357 9 5 7 4 5 10
Vardas8358 Pavarde8358 8 10 2 7 4 1
Vardas8359 Pavarde8359 6 7 7 8 10 3
Vardas8360 Pavarde8360 8 9 3 8 8 2
Vardas8361 Pavarde8361 10 9 8 7 1 6
Vardas8362 Pavarde8362 1 2 7 2 3 7
Vardas8363 Pavarde8363 1 9 9 10 5 8
Vardas8364 Pavarde8364 10 7 5 3 2 1
Vardas8365 Pavarde8365 1 5 3 9 10 8
Vardas8366 Pavarde8366 5 4 6 3 5 6
Vardas8367 Pavarde8367 1 9 10 1 5 6
Vardas8368 Pavarde8368 5 9 3 9 10 6
Vardas8369 Pavarde8369 4 7 7 6 5 8
Vardas8370 Pavarde8370 3 6 8 8 6 4
Vardas8371 Pavarde8371 8 10 5 10 6 8
Vardas8372 Pavarde8372 5 6 8 3 4 6
Vardas8373 Pavarde8373 9 7 6 4 9 6
Vardas8374 Pavarde8374 9 10 3 6 10 7
Vardas8375 Pavarde8375 1 1 5 7 3 5
Vardas8376 Pavarde8376 5 5 9 1 9 3
Vardas8377 Pavarde8377 1 6 9 10 1 4
Vardas8378 Pavarde8378 7 10 6 4 7 6
Vardas8379 Pavarde8379 7 6 1 5 9 5
Vardas8380 Pavarde8380 3 6 10 6 1 2
Vardas8381 Pavarde8381 7 7 5 6 3 2
Vardas8382 Pavarde8382 1 4 7 6 10 7
Vardas8383 Pavarde8383 5 7 8 1 7 2
Vardas8384 Pavarde8384 8 10 6 9 5 3
Vardas8385 Pavarde8385 5 4 3 7 1 2
Vardas8386 Pavarde8386 8 1 7 2 3 10
Vardas8387 Pavarde8387 9 3 1 10 7 6
Vardas8388 Pavarde8388 7 9 3 3 9 10
Vardas8389 Pavarde8389 10 8 4 6 8 4
Vardas8390 Pavarde8390 9 10 10 4 1 4
Vardas8391 Pavarde8391 7 6 5 2 1 3
Vardas8392 Pavarde8392 3 10 5 9 8 10
Vardas8393 Pavarde8393 2 7 5 10 2 6
Vardas8394 Pavarde8394 3 2 3 2 3 7
Vardas8395 Pavarde8395 6 9 4 9 5 7
Vardas8396 Pavarde8396 3 2 7 8 6 8
Vardas8397 Pavarde8397 10 10 7 7 10 5
Vardas8398 Pavarde8398 8 10 5 3 10 8
Vardas8399 Pavarde8399 10 2 9 2 2 1
Vardas8400 Pavarde8400 8 7 5 9 9 7
Vardas8401 Pavarde8401 8 9 5 3 3 10
Vardas8402 Pavarde8402 3 2 3 1 1 1
Vardas8403 Pavarde8403 6 7 3 3 9 8
Vardas8404 Pavarde8404 1 7 10 9 5 10
Vardas8405 Pavarde8405 4 8 8 2 7 1
Vardas8406 Pavarde8406 2 4 9 2 9 5
Vardas8407 Pavarde8407 5 10 6 5 6 2
Vardas8408 Pavarde8408 4 3 4 6 8 1
Vardas8409 Pavarde8409 3 7 3 10 3 7
Vardas8410 Pavarde8410 7 7 4 6 7 8
Vardas8411 Pavarde8411 4 4 8 5 3 5
Vardas8412 Pavarde8412 1 4 1 2 2 3
Vardas8413 Pavarde8413 2 3 2 3 4 5
Vardas8414 Pavarde8414 8 4 7 9 9 1
Vardas8415 Pavarde8415 4 3 2 10 8 6
Vardas8416 Pavarde8416 3 3 10 7 6 2
Vardas8417 Pavarde8417 3 9 7 8 7 4
Vardas8418 Pavarde8418 9 4 5 9 1 7
Vardas8419 Pavarde8419 6 9 3 6 10 4
Vardas8420 Pavarde8420 2 5 5 7 4 6
Vardas8421 Pavarde8421 2 4 9 7 1 7
Vardas8422 Pavarde8422 9 4 6 10 3 3
Vardas8423 Pavarde8423 7 7 2 7 3 2
Vardas8424 Pavarde8424 9 1 6 10 8 4
Vardas8425 Pavarde8425 9 2 3 2 3 4
Vardas8426 Pavarde8426 7 5 7 8 8 9
Vardas8427 Pavarde8427 2 8 6 8 9 8
Vardas8428 Pavarde8428 5 6 5 7 2 5
Vardas8429 Pavarde8429 1 6 2 3 2 4
Vardas8430 Pavarde8430 2 10 2 10 8 10
Vardas8431 Pavarde8431 3 1 3 5 10 8
Vardas8432 Pavarde8432 7 1 1 10 3 9
Vardas8433 Pavarde8433 10 2 7 2 8 10
Vardas8434 Pavarde8434 7 4 5 8 6 9
Vardas8435 Pavarde8435 2 9 6 9 9 1
Vardas8436 Pavarde8436 2 9 9 9 9 10
Vardas8437 Pavarde8437 9 1 4 6 4 4
Vardas8438 Pavarde8438 9 10 10 10 2 2
Vardas8439 Pavarde8439 2 9 5 6 4 5
Vardas8440 Pavarde8440 1 5 9 2 2 3
Vardas8441 Pavarde8441 3 10 4 3 2 2
Vardas8442 Pavarde8442 3 10 2 10 7 4
Vardas8443 Pavarde8443 5 5 8 8 4 2
Vardas8444 Pavarde8444 7 8 5 1 2 2
Vardas8445 Pavarde8445 2 6 9 5 9 4
Vardas8446 Pavarde8446 6 3 8 4 4 1
Vardas8447 Pavarde8447 7 7 10 6 4 2
Vardas8448 Pavarde8448 9 6 1 1 4 1
Vardas8449 Pavarde8449 4 8 3 7 6 10
Vardas8450 Pavarde8450 2 10 3 8 4 1
Vardas8451 Pavarde8451 7 5 10 1 7 1
Vardas8452 Pavarde8452 8 1 4 5 1 2
Vardas8453 Pavarde8453 5 4 5 6 9 9
Vardas8454 Pavarde8454 3 3 9 3 9 7
Vardas8455 Pavarde8455 3 9 1 5 2 5
Vardas8456 Pavarde8456 3 7 4 6 7 9
Vardas8457 Pavarde8457 7 3 9 2 6 1
Vardas8458 Pavarde8458 1 10 8 6 9 3
Vardas8459 Pavarde8459 10 9 2 6 3 9
Vardas8460 Pavarde8460 7 4 7 8 2 8
Vardas8461 Pavarde8461 1 2 9 2 9 2
Vardas8462 Pavarde8462 8 6 9 5 6 3
Vardas8463 Pavarde8463 5 4 1 6 10 4
Vardas8464 Pavarde8464 8 5 5 1 2 6
Vardas8465 Pavarde8465 1 2 7 9 4 6
Vardas8466 Pavarde8466 7 7 4 10 8 1
Vardas8467 Pavarde8467 1 5 1 4 8 8
Vardas8468 Pavarde8468 4 2 6 9 6 2
Vardas8469 Pavarde8469 5 10 3 4 9 6
Vardas8470 Pavarde8470 5 7 6 8 5 9
Vardas8471 Pavarde8471 5 8 2 8 5 8
Vardas8472 Pavarde8472 9 7 9 9 3 4
Vardas8473 Pavarde8473 9 2 8 7 8 1
Vardas8474 Pavarde8474 8 3 2 2 3 6
Vardas8475 Pavarde8475 3 2 9 2 5 9
Vardas8476 Pavarde8476 9 1 5 3 7 6
Vardas8477 Pavarde8477 1 4 5 4 7 8
Vardas8478 Pavarde8478 9 2 3 3 9 8
Vardas8479 Pavarde8479 7 9 2 1 6 10
Vardas8480 Pavarde8480 4 8 4 3 2 1
Vardas8481 Pavarde8481 5 10 8 4 4 6
Vardas8482 Pavarde8482 6 3 3 8 10 7
Vardas8483 Pavarde8483 2 3 7 2 4 8
Vardas8484 Pavarde8484 1 7 2 2 2 8
Vardas8485 Pavarde8485 9 6 6 7 4 2
Vardas8486 Pavarde8486 7 6 3 7 2 9
Vardas8487 Pavarde8487 5 10 6 6 5 9
Vardas8488 Pavarde8488 9 9 2 3 9 8
Vardas8489 Pavarde8489 9 2 6 2 8 7
Vardas8490 Pavarde8490 10 4 5 2 8 5
Vardas8491 Pavarde8491 6 1 5 2 2 7
Vardas8492 Pavarde8492 6 4 4 7 9 2
Vardas8493 Pavarde8493 7 4 8 1 10 9
Vardas8494 Pavarde8494 7 7 3 5 8 9
Vardas8495 Pavarde8495 3 10 1 10 5 9
Vardas8496 Pavarde8496 6 10 10 4 7 7
Vardas8497 Pavarde8497 2 5 6 2 6 4
Vardas8498 Pavarde8498 3 3 1 6 2 7
Vardas8499 Pavarde8499 10 2 4 8 7 2
Vardas8500 Pavarde8500 6 8 1 4 9 5
Vardas8501 Pavarde8501 6 6 9 9 5 4
Vardas8502 Pavarde8502 3 3 5 1 2 4
Vardas8503 Pavarde8503 3 1 10 5 9 9
Vardas8504 Pavarde8504 3 1 6 6 8 1
Vardas8505 Pavarde8505 8 10 4 10 4 10
Vardas8506 Pavarde8506 5 6 1 8 5 7
Vardas8507 Pavarde8507 10 5 5 9 10 8
Vardas8508 Pavarde8508 2 4 2 3 7 2
Vardas8509 Pavarde8509 9 7 4 4 9 4
Vardas8510 Pavarde8510 5 5 7 4 5 1
Vardas8511 Pavarde8511 1 10 3 7 1 1
Vardas8512 Pavarde8512 10 3 4 9 6 5
Vardas8513 Pavarde8513 3 10 2 5 2 5
Vardas8514 Pavarde8514 2 7 7 7 10 9
Vardas8515 Pavarde8515 6 4 7 10 4 5
Vardas8516 Pavarde8516 10 6 4 7 1 6
Vardas8517 Pavarde8517 7 2 3 10 4 10
Vardas8518 Pavarde8518 10 3 3 8 2 4
Vardas8519 Pavarde8519 6 5 1 4 10 6
Vardas8520 Pavarde8520 6 10 7 5 1 4
Vardas8521 Pavarde8521 10 9 8 3 3 4
Vardas8522 Pavarde8522 3 6 9 5 5 3
Vardas8523 Pavarde8523 3 10 5 6 3 3
Vardas8524 Pavarde8524 1 8 1 1 7 6
Vardas8525 Pavarde8525 6 2 9 6 9 6
Vardas8526 Pavarde8526 10 6 3 6 1 2
Vardas8527 Pavarde8527 5 10 6 7 8 6
Vardas8528 Pavarde8528 8 5 8 3 4 9
Vardas8529 Pavarde8529 10 6 9 2 8 1
Vardas8530 Pavarde8530 6 7 10 8 9 8
Vardas8531 Pavarde8531 8 1 2 10 2 3
Vardas8532 Pavarde8532 9 10 1 6 1 2
Vardas8533 Pavarde8533 5 10 5 2 5 9
Vardas8534 Pavarde8534 4 2 7 8 9 4
Vardas8535 Pavarde8535 3 6 6 6 7 8
Vardas8536 Pavarde8536 7 5 9 8 5 9
Vardas8537 Pavarde8537 7 8 4 7 4 2
Vardas8538 Pavarde8538 7 6 3 5 8 6
Vardas8539 Pavarde8539 10 3 5 4 10 1
Vardas8540 Pavarde8540 5 1 3 2 2 10
Vardas8541 Pavarde8541 9 8 2 5 5 1
Vardas8542 Pavarde8542 6 7 4 1 2 8
Vardas8543 Pavarde8543 1 8 2 6 6 1
Vardas8544 Pavarde8544 7 3 8 8 6 2
Vardas8545 Pavarde8545 5 2 6 2 6 6
Vardas8546 Pavarde8546 1 1 2 8 1 8
Vardas8547 Pavarde8547 5 6 5 5 8 8
Vardas8548 Pavarde8548 5 1 3 3 10 5
Vardas8549 Pavarde8549 2 4 2 7 5 7
Vardas8550 Pavarde8550 3 8 10 8 3 7
Vardas8551 Pavarde8551 6 3 7 10 5 4
Vardas8552 Pavarde8552 5 1 7 10 10 6
Vardas8553 Pavarde8553 1 3 1 9 1 4
Vardas8554 Pavarde8554 8 6 9 3 8 8
Vardas8555 Pavarde8555 5 1 10 10 7 2
Vardas8556 Pavarde8556 5 6 6 3 4 10
Vardas8557 Pavarde8557 10 5 2 5 5 8
Vardas8558 Pavarde8558 4 4 5 4 9 3
Vardas8559 Pavarde8559 10 10 5 9 1 8
Vardas8560 Pavarde8560 5 7 6 8 2 8
Vardas8561 Pavarde8561 10 9 10 10 5 1
Vardas8562 Pavarde8562 5 4 6 10 5 8
Vardas8563 Pavarde8563 5 4 7 8 9 4
Vardas8564 Pavarde8564 2 6 1 5 9 1
Vardas8565 Pavarde8565 1 1 9 10 2 2
Vardas8566 Pavarde8566 6 7 10 4 4 2
Vardas8567 Pavarde8567 5 1 9 3 9 6
Vardas8568 Pavarde8568 7 8 9 6 4 10
Vardas8569 Pavarde8569 2 4 6 10 1 1
Vardas8570 Pavarde8570 10 10 2 9 2 3
Vardas8571 Pavarde8571 8 6 1 6 8 10
Vardas8572 Pavarde8572 3 7 4 10 4 6
Vardas8573 Pavarde8573 2 9 7 6 8 9
